kinetic_data_large,,,,,,,,,,,,,,,,
ADK1,ec_number,2.7.4.3,,,,,,,,,,,,,,
,Km,pgp161,3.00E-04,"0.00021, 0.00039",,M,7.5,37,,,,,,PMID: 24821770 ,E. coli BL21,"1,2-dioleoyl-sn-glycero-3-phosphate"
,kcat,"pgp161,Null;",24,"22, 26",,1/s,7.5,37,,,,,,PMID: 24821770 ,E. coli BL21,"1,2-dioleoyl-sn-glycero-3-phosphate"
,Km,pgp161,1.70E-03,"0.00136,0.00204",,M,7.5,37,,,,,,PMID: 18411271,E. coli K-12 ,PA with unknown length
,kcat,"pgp161,Null;",61,"53, 69",,1/s,7.5,37,,,,,,PMID: 18411271,E. coli K-12 ,PA with unknown length
PGP161abcpp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,atp_c + h2o_c + pgp161_c ? adp_c + h_c + pi_c + pgp161_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
PG161abcpp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,atp_c + h2o_c + pg161_c ? adp_c + h_c + pi_c + pg161_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
PE161abcpp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,atp_c + h2o_c + pe161_c ? adp_c + h_c + pi_c + pe161_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
PAPA161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,h2o_p + pa161_p ? 12dgr161_p + pi_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
PAPA161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,h2o_c + pa161_c ? 12dgr161_c + pi_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
PA161abcpp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,atp_c + h2o_c + pa161_c ? adp_c + h_c + pi_c + pa161_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL2G161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2agpg161_c + h2o_c ? g3pg_c + h_c + hdcea_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL2E161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2agpe161_c + h2o_c ? g3pe_c + h_c + hdcea_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL2ATG161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2agpg161_c + pg161_c ? apg161_c + g3pg_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL2ATE161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2agpe161_c + pg161_c ? apg161_c + g3pe_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL2A161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2hdec9eg3p_c + h2o_c ? glyc3p_c + 2.0 h_c + hdcea_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL1G161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,1agpg161_p + h2o_p ? g3pg_p + h_p + hdcea_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL1E161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,1agpe161_p + h2o_p ? g3pe_p + h_p + hdcea_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
LPLIPAL1A161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,1hdec9eg3p_p + h2o_p ? glyc3p_p + h_p + hdcea_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
G3PAT161,ec_number,2.3.1.15 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,glyc3p[c] + hdeACP[c]<->1hdec9eg3p[c] + ACP[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,2,,,PMID: 1495435,Escherichia coli strain VL3/pLB3-4,,,,,,,,,,
,active_sites,2,,,PMID: 1495435,Escherichia coli strain VL3/pLB3-4,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"glyc3p,Null; hdeACP,Null;",0.988470587,,,,8,,,,,,,Gibbs to Keq,,
FACOAL161t2pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,atp_c + coa_c + h_p + hdcea_p ? amp_c + h_c + hdcoa_c + ppi_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
FACOAE161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,h2o_c + hdcoa_c ? coa_c + h_c + hdcea_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
FA161ACPHi,ec_number,3.1.2.14 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,hdeACP[c]<->ACP[c] + hdcea[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
EAR161y,ec_number,1.3.1.10 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,nadph[c] + t3c9palmeACP[c]<->hdeACP[c] + nadp[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,,,RF593, E. coli BL21 (DE3) pLysS,NADPH preferred as the first substrate to bind,,,,,,,,,
,structure,4,,crystallization experiments,PMID: 9878369 ,Null,,,,,,,,,,
,active_sites,4,,crystallization experiments,PMID: 9878369 ,Null,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Km,t3c9palmeACP,2.20E-05,,,M,7.5,30,,,,,,PMID: 8119879,E. coli SFl00(pHAP2),Copied from EAR161x based on similarity
,kcat,"t3c9palmeACP,Null;",4.02,,,1/s,7.5,30,,,,,,PMID: 8119879,E. coli SFl00(pHAP2),
,Keq,"nadph,Null; t3c9palmeACP,Null;",0.999999884,,,,8,,,,,,,Gibbs to Keq,,
,Km,nadph,5.40E-06,,,M,7.5,25,,,,,,RF593, E. coli BL21 (DE3) pLysS, in the presence of 500 µM crotonoyl CoA 
EAR161x,ec_number,1.3.1.9 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,nadh[c] + t3c9palmeACP[c]<->hdeACP[c] + nad[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,,,RF593, E. coli BL21 (DE3) pLysS,NADH preferred as the first substrate to bind,,,,,,,,,
,structure,4,,crystallization experiments,PMID: 9878369 ,Null,,,,,,,,,,
,active_sites,4,,crystallization experiments,PMID: 9878369 ,Null,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Km,t3c9palmeACP,2.20E-05,,,M,7.5,30,,,,,,PMID: 8119879,E. coli SFl00(pHAP2),
,kcat,"t3c9palmeACP,Null;",4.02,,,1/s,7.5,30,,,,,,PMID: 8119879,E. coli SFl00(pHAP2),
,Km,t3c9palmeACP,4.00E-05,,,M,8,25,,,,,,PMID: 4384650 ,E. coli (strain E-26) ,
,Keq,"nadh,Null; t3c9palmeACP,Null;",0.999999884,,,,8,,,,,,,Gibbs to Keq,,
,Km,nadh,5.40E-06,,,M,7.5,25,,,,,,RF593, E. coli BL21 (DE3) pLysS, in the presence of 500 µM crotonoyl CoA 
,Kd,nad,1.80E-03,,,M,7.5,25,,,,,,RF593, E. coli BL21 (DE3) pLysS,
,Kic,nad,1.90E-03,"0.0016,0.0022",,M,7.5,25,,,,,,RF593, E. coli BL21 (DE3) pLysS,
,Km,nadh,2.00E-05,"0.000015,0.000025",,M,8,25,,,,,,RF607,E.coli XL1Blue,"WT,mutant data not included"
,Kd,nad,1.10E-03,"0.001,0.0012",,M,8,25,,,,,,RF607,E.coli XL1Blue,"WT,mutant data not included"
,Km,nad,1.49E-02,,,M,8,25,,,,,,RF607,E.coli XL1Blue,"WT,mutant data not included"
,Km,nadh,2.50E-05,"0.000021,0.000029",,M,7.6,,,,,,,RF609, E. coli strain BL21(DE3) /Plasmid pETsaI ,versus nad
DASYN161,ec_number,2.7.7.41 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,ctp[c] + pa161[c]<->cdpdhdec9eg[c] + ppi[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,sequential ordered bi bi,,Kinetic analysis,RF596, E. coli K-12,ctp binds first,,,,,,,,,
,structure,Null,,,,,,,,,,,,,,
,active_sites,Null,,,,,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Km,pa161,2.80E-04,,,M,7.4,30,,,,,,RF595,E. coli K12 strain DH1,
,Keq,"ctp,Null; pa161,Null;",0.988470564,,,,8,,,,,,,Gibbs to Keq,,
,Km,ctp,5.80E-04,,,M,7.4,30,,,,,,RF594,,
,Km,ctp,5.80E-04,,,M,7.4,30,,,,,,RF595,E. coli  K12 strain DH1 ,
,Kic,ctp,5.90E-04,,,M,7.4,30,,,,,,RF595,E. coli  K12 strain DH1 ,
,Km,ctp,2.80E-04,"0.00026,0.0003",,M,7,37,,,,,,RF596, E. coli K-12,
,Km,ctp,9.00E-04,"0.00081,0.00099",,M,7,37,,,,,,RF596, E. coli K-12,dCTP
,Kic,dctp,7.50E-04,"0.00052,0.00098",,M,7,37,,,,,,RF596, E. coli K-12,
,Kic,ctp,4.80E-04,"0.00011,0.00085",,M,7,37,,,,,,RF596, E. coli K-12,
DAGK161,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,12dgr161_c + atp_c ? adp_c + h_c + pa161_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
CTECOAI7,ec_number,5.3.3.8 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,hdcoa[c]<->hdd2coa[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,Null,,,,,,,,,,,,,,
,structure,4,,SDS-PAGE ,PMID: 7012144 , E. coli B ,,,,,,,,,,
,active_sites,4,,SDS-PAGE ,PMID: 7012144 , E. coli B ,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
CLPNS161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2.0 pg161_p ? clpn161_p + glyc_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
CLPNH161pp,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,clpn161_p + h2o_p ? h_p + pa161_p + pg161_p,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
CFAS160G,ec_number,2.1.1.79 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2.0 amet[c] + pg161[c]<->2.0 ahcys[c] + cpg160[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,,study of inhibition pattern,RF614, E. coli K12 ,binding of AdoMet  followed by binding of phospholipids,,,,,,,,,
,structure,1,,SDS-PAGE ,, E. coli K12 ,,,,,,,,,,
,active_sites,1,,SDS-PAGE ,, E. coli K12 ,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"amet,Null;pg161,Null;",479189.5068,,,,8,,,,,,,Gibbs to Keq,,
,Km,amet,7.00E-05,"0.000068, 0.000072",,M,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,ahcys,5.10E-05,"0.000043, 0.000059",,M,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,kcat,amet,0.042,"0.040833333,0.043166667",,1/s,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,amet,7.00E-05,"0.000068, 0.000072",,M,8,37,," sodium bicarbonate,10mM",,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,kcat,amet,0.046166667,"0.045333334,0.047",,1/s,8,37,," sodium bicarbonate,10mM",,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,amet,8.87E-05,"0.0000698,0.0001076",,M,7,,"HEPES,50mM;HEPES,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,7.16E-05,"0.000063,0.0000802",,M,7,,"HEPES,50mM;KHCO3,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,7.05E-05,"0.0000576,0.0000834",,M,7,,"KHCO3,50mM;HEPES,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,9.97E-05,"0.0000863,0.0001131",,M,7,,"KHCO3,50mM;KHCO3,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,9.00E-05,"0.000085, 0.000095",,M,7.4,37,,,,,,RF612, E. coli K12 ,"WT,mutant data not included"
,kcat,amet,3.67E-02,"0.03503,0.03837",,1/s,7.4,37,,,,,,RF612, E. coli K12 ,"WT,mutant data not included"
,Km,amet,8.00E-05,"0.000062,0.000098",,M,7.4,37,,,,,,RF613, E. coli K12 ,
,kcat,amet,6.67E-02,"0.05,0.0834",,1/s,7.4,37,,,,,,RF613, E. coli K12 ,
,Km,pg161,0.000696446,,,M,7.4,37,,,,,,RF614, E. coli K12 ,
,Km,amet,8.00E-05,"0.00006,0.0001",,M,7.4,37,,,,,,RF614, E. coli K12 ,
,Km,amet,8.94E-05,"0.0000766,0.0001022",,M,7.5,37,,,,,,RF615,E. coli (W3110) ,
,kcat,amet,1.22E-01,"0.11783, 0.12617",,1/s,7.5,37,,,,,,RF615,E. coli (W3110) ,
CFAS160E,ec_number, 2.1.1.79 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,2.0 amet[c] + pe161[c]<->2.0 ahcys[c] + cpe160[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,ordered bi bi,,study of inhibition pattern,RF614, E. coli K12 ,binding of AdoMet  followed by binding of phospholipids,,,,,,,,,
,structure,1,,SDS-PAGE ,, E. coli K12 ,,,,,,,,,,
,active_sites,1,,SDS-PAGE ,, E. coli K12 ,,,,,,,,,,
,allosteric_sites,Null,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,Keq,"amet,Null;pe161,Null;",479189.5068,,,,8,,,,,,,Gibbs to Keq,,
,Km,amet,7.00E-05,"0.000068, 0.000072",,M,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,ahcys,5.10E-05,"0.000043, 0.000059",,M,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,kcat,amet,0.042,"0.040833333,0.043166667",,1/s,8,37,,,,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,amet,7.00E-05,"0.000068, 0.000072",,M,8,37,," sodium bicarbonate,10mM",,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,kcat,amet,0.046166667,"0.045333334,0.047",,1/s,8,37,," sodium bicarbonate,10mM",,,,RF610,E. coli BL21(DE3) ,"WT,mutant data not included"
,Km,amet,8.87E-05,"0.0000698,0.0001076",,M,7,,"HEPES,50mM;HEPES,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,7.16E-05,"0.000063,0.0000802",,M,7,,"HEPES,50mM;KHCO3,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,7.05E-05,"0.0000576,0.0000834",,M,7,,"KHCO3,50mM;HEPES,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,9.97E-05,"0.0000863,0.0001131",,M,7,,"KHCO3,50mM;KHCO3,70mM",,,,,RF611,,purification buffer /assay buffer
,Km,amet,9.00E-05,"0.000085, 0.000095",,M,7.4,37,,,,,,RF612, E. coli K12 ,"WT,mutant data not included"
,kcat,amet,3.67E-02,"0.03503,0.03837",,1/s,7.4,37,,,,,,RF612, E. coli K12 ,"WT,mutant data not included"
,Km,amet,8.00E-05,"0.000062,0.000098",,M,7.4,37,,,,,,RF613, E. coli K12 ,
,kcat,amet,6.67E-02,"0.05,0.0834",,1/s,7.4,37,,,,,,RF613, E. coli K12 ,
,Km,pe161,0.000726812,,,M,7.4,37,,,,,,RF614,E. coli K12 ,
,Km,amet,8.00E-05,"0.00006,0.0001",,M,7.4,37,,,,,,RF614, E. coli K12 ,
,Km,amet,8.94E-05,"0.0000766,0.0001022",,M,7.5,37,,,,,,RF615,E. coli (W3110) ,
,kcat,amet,1.22E-01,"0.11783, 0.12617",,1/s,7.5,37,,,,,,RF615,E. coli (W3110) ,
CDAPPA161,ec_number,3.6.1.26 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,cdpdhdec9eg[c] <->cmp[c] + pa161[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
AGPAT161,ec_number,2.3.1.51 ,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,1hdec9eg3p[c] + hdeACP[c]<->ACP[c] + pa161[c],,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
,structure,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes
,,,,,,,,,,,,,,,,
AACPS4,ec_number,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,
,reaction,ACP_c + atp_c + hdcea_c ? amp_c + hdeACP_c + ppi_c,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,
