ICL,ec_number,4.1.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Km,nadph,0.0597,"[0.0568,0.0626]","[akg,nh3],[5,200];",[mM],8,25,0.1 M potassium phosphate buffer,,,Hanes-Woolf,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,,,,,,,,,,,,,,,,,
,Km,nadp,0.0184,"[0.0178,0.019]","Glu-L,100;",[mM],8,25,0.1 M potassium phosphate buffer,,,Eadie-Hofstee,RF87,E. coli strain TG1 w/ ptac-85 containing gdhA,S0.5 value,,,,,,,,,,,,,,,,
,Ki,L-homoserine,25,,"[akg,nadph,nh3],[10,0.070,20];",[mM],8,25,50 mM potassium phosphate,,"[C],[nh3]",Not Reported,RF85,E. coli B/r,,,,,,,,,,,,,,,,,
,Ki,gln-L,60,,"[akg,nadph,nh3],[10,0.070,20];",[mM],8,25,50 mM potassium phosphate,,"[C,NC],[nh3,glu-L]",Not Reported,RF85,E. coli B/r,"Appears to be studied in both directions, but the Ki is only for the ammonia activity",,,,,,,,,,,,,,,,
ME1,ec_number,1.1.1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,SDS-PAGE,,E. coli strain K12 (HfrH),,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,nad,82.7,"[77.6,87.8]","[mal, Mg2+],[10,10];",[1/S],7.5,30,50 mM Tris-HCl,10 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Km,nad,0.0688,"[0.0656,0.0710]","[mal, Mg2+],[10,10];",[mM],7.5,30,50 mM Tris-HCl,10 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,kcat,nadp,12.4,"[11.8,14.0]","[mal, Mg2+],[1,40];",[1/S],7.5,30,50 mM Tris-HCl,1 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Km,nadp,1,"[0.922,1.078]","[mal, Mg2+],[1,40];",[mM],7.5,30,50 mM Tris-HCl,1 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,S0.5 value,,,,,,,,,,,,,,,,
,n,nadp,1.95,,"[mal, Mg2+],[1,40];",,7.5,30,50 mM Tris-HCl,1 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Km,mal,0.66,"[0.62,0.70]","[nad,Mg2+],[0.5,10];",[mM],7.5,30,50 mM Tris-HCl,10 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Km,Mg2+,2.03,"[1.93,2.13]","[nad,mal],[0.5,10];",[mM],7.5,30,50 mM Tris-HCl,Varied,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,kcat,pyr,2.93,"[2.78,3.08]","[nadh,CO2,Mg2+],[0.1,30,10];",[1/S],7,30,50 mM MOPS (morpholinepropanesulfonic acid)-KOH,10 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Km,pyr,2.59,"[2.49,2.69]","[nadh,CO2,Mg2+],[0.1,30,10];",[mM],7,30,50 mM MOPS (morpholinepropanesulfonic acid)-KOH,10 mM MgCl2,,nonlinear regression,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
,Keq,,28.2,,,,,,,,,,RF89,E. coli K-12,,,,,,,,,,,,,,,,,
PGM(dPGM),ec_number,5.4.2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli (K12),,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli (K12),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,3pg,0.2,"[0.173,0.227]",,[mM],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pET3a containing gpmA,,,,,,,,,,,,,,,,,
,Km,2pg,0.19,"[0.155,0.225]",,[mM],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pET3a containing gpmA,,,,,,,,,,,,,,,,,
,kcat,3pg,330,"[319,341]",,[1/S],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pET3a containing gpmA,,,,,,,,,,,,,,,,,
,kcat,2pg,220,"[207,233]",,[1/S],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pET3a containing gpmA,,,,,,,,,,,,,,,,,
PGM(iPGM),ec_number,5.4.2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,SDS-PAGE,,E. coli strain BL21 (DE3) w/ pUC119-pgmI,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,3pg,0.21,"[0.171,0.249]",,[mM],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pUC119-pgmI,,,,,,,,,,,,,,,,,
,Km,2pg,0.097,"[0.083,0.111]",,[mM],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pUC119-pgmI,,,,,,,,,,,,,,,,,
,kcat,3pg,22,"[21,23]",,[1/S],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pUC119-pgmI,,,,,,,,,,,,,,,,,
,kcat,2pg,10,"[9.5,10.5]",,[1/S],7,30,30 mM Tris-HCl,"20 mM KCl, 5 mM MgSO4",,Not Reported,RF90,E. coli strain BL21 (DE3) w/ pUC119-pgmI,,,,,,,,,,,,,,,,,
PPCK,ec_number,4.1.1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Random Bi Tri,"[atp,oaa,co2,adp,pep]",,E. coli K12,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,Crystallography,,E. coli K12,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,Crystallography,,E. coli K12,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,kcat,"[oaa,atp]",26,"[24.8,27.2]",,[1/S],7.5,31,40µM EDTA and 100mM Tris,"3.4mM Mg2+, 20mM HCO3^-1",,ENZPACK program,RF94,E. coli K12,atp is MgATP,,,,,,,,,,,,,,,,
,Km,oaa,0.51,"[0.36,0.66]","atp,1;Mn2+,0.024",[mM],7.5,31,40µM EDTA and 100mM Tris,"3.4mM Mg2+, 20mM HCO3^-1",,ENZPACK program,RF94,E. coli K12,atp is MgATP,,,,,,,,,,,,,,,,
,Km,atp,0.26,"[0.188,0.332]","oaa,20;Mn2+,0.024",[mM],7.5,31,40µM EDTA and 100mM Tris,"3.4mM Mg2+, 20mM HCO3^-1",,ENZPACK program,RF94,E. coli K12,atp is MgATP,,,,,,,,,,,,,,,,
,Ka,Mn2+,0.015,"[0.0098,0.0202]","[oaa,atp],[20,1];",[mM],7.5,31,40µM EDTA and 100mM Tris,"3.4mM Mg2+, 20mM HCO3^-1",,ENZPACK program,RF94,E. coli K12,atp is MgATP,,,,,,,,,,,,,,,,
,kcat,"[pep,adp,co2]",3,"[2.917,3.083]",,[1/S],7.5,25,40µM EDTA and 100mM Tris,350mM Mg2+,,ENZPACK program,RF94,E. coli K12,adp is MgADP,,,,,,,,,,,,,,,,
,Km,pep,11,"[9.7,12.3]","[adp,hco3],[1,100];Mn2+,0.02",[mM],7.5,25,40µM EDTA and 100mM Tris,350mM Mg2+,,ENZPACK program,RF94,E. coli K12,adp is MgADP,,,,,,,,,,,,,,,,
,Km,adp,1.6,"[0.86,2.34]","[pep,hco3],[100,100];Mn2+,0.02",[mM],7.5,25,40µM EDTA and 100mM Tris,350mM Mg2+,,ENZPACK program,RF94,E. coli K12,adp is MgADP,,,,,,,,,,,,,,,,
,Km,co2,19,"[16.5,21.5]","[pep,adp],[100,1];Mn2+,0.02",[mM],7.5,25,40µM EDTA and 100mM Tris,350mM Mg2+,,ENZPACK program,RF94,E. coli K12,adp is MgADP,,,,,,,,,,,,,,,,
,Ka,Mn2+,0.0022,"[0.0009,0.0035]","[pep,adp,hco3],[100,1,100];",[mM],7.5,25,40µM EDTA and 100mM Tris,350mM Mg2+,,ENZPACK program,RF94,E. coli K12,adp is MgADP,,,,,,,,,,,,,,,,
PTAr,ec_number,2.3.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Random Bi Bi,"[actp||coa,coa||actp,accoa||pi,pi||accoa]",,Methanosarcina thermophila,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,6,,Size exclusion chromatography,,E. coli K-12 AG1,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,actp,0.9,"[0.8,1.0]","coa,0.2;",[mM],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,Km,coa,0.0672,"[0.0617,0.0725]","actp,10;",[mM],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,n,coa,1.7,"[1.5,1.9]",,,8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,kcat,"[actp,coa]",227.6,"[218.3,236.9]",,[1/S],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,Km,pi,2.1,"[1.9,2.3]","accoa,0.1;",[mM],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,Km,accoa,44.9,"[40.8,49.0]","pi,5;",[mM],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,n,accoa,1.3,"[1.0,1.6]",,,8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
,kcat,"[accoa,pi]",29.6,"[27.3,31.9]",,[1/S],8,30,50 mm Tris ⁄ HCl,20 mm KCl,,non-linear regression,RF95,E. coli K-12 AG1,,,,,,,,,,,,,,,,,
SUCOAS,ec_number,6.2.1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,partially random sequential with atp/adp binding first/releasing last,"[atp,coa||succ,succ||coa,pi||succoa,succoa||pi,adp]",,"E. coli, Crookes strain",,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,Crystallography,,E. coli strain JM103 w/ pGS202,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain JM103 w/ pGS202,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Km,succ,0.25,,"[coa,atp],[0.115,0.510];",[mM],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),apparent value,,,,,,,,,,,,,,,,
,Km,coa,0.004,,"[succ,atp],[60,0.510];",[mM],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),apparent value,,,,,,,,,,,,,,,,
,Km,atp,0.07,,"[succ,coa],[60,0.115];",[mM],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),apparent value,,,,,,,,,,,,,,,,
,kcat,"[succ,coa,atp]",44.7,,,[1/S],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),,,,,,,,,,,,,,,,,
,Km,gtp,394,,"[succ,coa],[60,0.115];",[mM],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),apparent value,,,,,,,,,,,,,,,,
,kcat,"[succ,coa,gtp]",24.5,,,[1/S],7.4,22,50 mM Tris-HCl,"50 mM KCl, 10 mM MgCl2",,Linewearver-Burk,RF97,E. coli SCS (Wildtype),,,,,,,,,,,,,,,,,
,Km,adp,0.012,,"[succoa,pi],[0.1,50];",[mM],7.2,25,50 mM Tris-HCl,10 mM MgCl2,,Linewearver-Burk,RF98,"E. coli, Crookes strain",,,,,,,,,,,,,,,,,
,Km,succoa,0.0077,,"[adp,pi],[0.38,50];",[mM],7.2,25,50 mM Tris-HCl,10 mM MgCl2,,Linewearver-Burk,RF98,"E. coli, Crookes strain",,,,,,,,,,,,,,,,,
,Km,pi,2.6,,"[adp,succoa],[0.38,0.1];",[mM],7.2,25,50 mM Tris-HCl,10 mM MgCl2,,Linewearver-Burk,RF98,"E. coli, Crookes strain",,,,,,,,,,,,,,,,,
ICDHyr,ec_number,1.1.1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,completely random bi-ter,,,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,Crystallography,,E. coli strain JC13510,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,Crystallography,,E. coli strain JC13510,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Ki,pep,0.31,,"[icit,nadp],[varied,0.5];",[mM],7.1,Not Reported,100 mM morpholinepropanesulfonic acid (MOPS) buffer,0.5 mM MgCl2,Allosteric,Hofstee plot,RF142,E. coli strain K-12 W3110 w/ pCA24N,,,,,,,,,,,,,,,,,
,Ki,icit,0.004,,"nadp,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[akg,nadph]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,nadp,0.006,,"icit,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[akg,nadph]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,mal,1.4,,"nadp,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,Not Reported,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,nadp,0.132,,"mal,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[akg,nadph]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,icit,0.004,,"nad,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[akg,nadph]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,nad,2.7,,"icit,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,Not Reported,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,nadph,0.015,"[0.012,0.018]","[icit,nadp],[varied,0.040];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,nadph,0.131,"[0.107,0.154]","[icit,nadp],[varied,0.040];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,nadph,0.02,"[0.018,0.022]","[icit,nadp],[0.027,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,nadph,0.169,"[0.151,0.187]","[icit,nadp],[0.027,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,nadph,0.039,"[0.035,0.043]","[mal,nadp],[varied,0.23];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,nadph,0.025,"[0.017,0.033]","[mal,nadp],[varied,0.23];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,nadph,0.015,"[0.014,0.016]","[mal,nadp],[0.53,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,nadph,0.013,"[0.010,0.016]","[icit,nad],[varied,2.5];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,nadph,0.053,"[0.048,0.058]","[icit,nad],[varied,2.5];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,nadph,0.014,"[0.012,0.016]","[icit,nad],[0.039,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,C],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,akg,5.1,"[4.0,6.2]","[icit,nadp],[varied,0.028];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,akg,9.6,"[8.88,10.12]","[icit,nadp],[varied,0.028];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,akg,6.09,"[3.80,8.38]","[icit,nadp],[0.027,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,akg,4.76,"[4.32,5.20]","[icit,nadp],[0.027,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[NC,NC],[icit,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,akg,0.225,"[0.199,0.251]","[mal,nadp],[varied,0.11];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,akg,0.187,"[0.136,0.238]","[mal,nadp],[1.56,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,akg,0.94,"[0.77,1.11]","[mal,nadp],[1.56,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[mal,nadp]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Ki,akg,3.16,"[2.85,3.47]","[icit,nad],[varied,1.25];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kis,akg,4.06,"[3.10,5.02]","[icit,nad],[0.005,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Kii,akg,16.25,"[11.81,20.69]","[icit,nad],[0.005,varied];Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,"[C,NC],[icit,nad]",Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,,,,,,,,,,,,,,,,,
,Km,icit,0.011,,"nadp,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,nadp,0.017,,"icit,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,mal,2.1,,"nadp,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,nadp,0.195,,"mal,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,icit,0.006,,"nad,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,Km,nad,4.7,,"icit,varied;Mg2+,5",[mM],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,kcat,icit,80.5,,"nadp,varied;Mg2+,5",[1/S],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,kcat,mal,0.0082,,"nadp,varied;Mg2+,5",[1/S],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
,kcat,icit,3.22,,"nad,varied;Mg2+,5",[1/S],7.3,21,25 mM MOPS,100 mM NaCl,,Weighted nonlinear least-squares Marquardt regressions,RF101,E. coli strain DH1 w/ pTK512,cosubstrates were varied at several fixed levels,,,,,,,,,,,,,,,,
