ENO,ec_number,4.2.1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Null,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,SDS-PAGE,RF74,E. coli Strain K-10,"Could be two or four; Not well studied, but have similar properties. Major form (90% of activity) is dimeric and minor form is tetrameric",,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"g6p,Null",0.372679859,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,kcat,"g6p,Null",71,,,,7.5,37,,,,,,Milos Dataset,,kappmax,,,,,,,,,,,,,,,,
,Km,g6p,0.001018,"0.000876,0.00116",,M,7.2,23,"mopskoh,0.1",,,,Double Reciprocal Plot,RF75,E. coliK12 W3110 w/ pCA24N,"Assumed ""room temperature"" from 14907652",,,,,,,,,,,,,,,,
,Km,f6p,7.80E-05,"0.000069,0.000087",,M,7.2,23,"mopskoh,0.1",,,,Double Reciprocal Plot,RF75,E. coliK12 W3110 w/ pCA24N,"Assumed ""room temperature"" from 14907652",,,,,,,,,,,,,,,,
,Kic,pep,0.00026,,,M,7.2,23,"mopskoh,0.1",,"Competitive,f6p,0.000078",,Dixon Plot,RF75,E. coliK12 W3110 w/ pCA24N,"Assumed ""room temperature"" from 14907652",,,,,,,,,,,,,,,,
ANS,ec_number,4.1.3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,chor[c] + gln__L[c] <-> anth[c] + glu__L[c] + pyr[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Sequential bi ter,"gln__L,glu__L,chor,anth,pyr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,,RF633,,Modeling ANS aggregate as a heterotetramer,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,4,,,RF633,,"The anthraniliate synthase subunit one apparently follows MWC kinetics, however the other subunit follows the Koshland model",,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,2,,,RF633,,There are two tryptophan binding sites for anthraniliate synthase,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"chor,Null;gln__L,Null",1.13E+16,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,kcat,"chor,Null;gln__L,Null;",4.868606473,,,1/s,7.5,37,,,,,,Heckmann Dataset,,"kappmax,guessing the temp as 37 degrees",,,,,,,,,,,,,,,,
,Km,gln__L,0.00036,,,M,7.5,37,"trishcl,0.00825;edta,0.00033","mg2,0.002;cl,0.004",,,,RF632,,,,,,,,,,,,,,,,,,
,Km,chor,1.20E-06,,,M,7.5,37,"trishcl,0.00825;edta,0.00033","mg2,0.002;cl,0.004",,,,RF632,,,,,,,,,,,,,,,,,,
ANPRT,ec_number,2.4.2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,anth[c] + prpp[c] <-> ppi[c] + pran[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,rapid equilibrium random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,4,,,RF633,,Modeling ANS aggregate as a heterotetramer,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,4,,,RF633,,"The anthraniliate synthase subunit one apparently follows MWC kinetics, however the other subunit follows the Koshland model",,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,2,,,RF633,,There are two tryptophan binding sites for anthraniliate synthase,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"anth,Null;prpp,Null;",2.19E+12,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,anth,5.80E-07,,"prpp,0.001",M,7.8,25,"trishcl,0.1;edta,0.001;","mg2,0.002,cl,0.004",,,Lineweaver-Burk,RF633,,Table in paper said value was 0.28micromolar instead of 0.58 micromolar,,,,,,,,,,,,,,,,
,Km,prpp,5.00E-05,,"anth,0.00001",M,7.8,25,"trishcl,0.1;edta,0.001;","mg2,0.002,cl,0.004",,,Lineweaver-Burk,RF633,,,,,,,,,,,,,,,,,,
,s0.5,prpp,5.00E-05,,"anth,0.00001",M,7.8,25,"trishcl,0.1;edta,0.001;","mg2,0.002,cl,0.004",,,Lineweaver-Burk,RF633,,I'm using the Km as the s05,,,,,,,,,,,,,,,,
,n,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,kcat,"anth,Null;prpp,Null",5,,,1/s,7.5,37,,,,,,Milos Dataset,,kmaxapp,,,,,,,,,,,,,,,,
IGPS,ec_number,4.1.1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,2cpr5p[c] <-> 3ig3p[c] + co2[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,ordered uni-bi,"2cpr5p,c02,3ig3p",Florescence,RF635,E.coli pET26,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,,RF635,E.coli pET26,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,RF635,E.coli pET26,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"2cpr5p,Null",2.20E+11,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,2cpr5p,1.60E-06,"0.0000013,0.0000019",,M,7.5,37,"hepps,0.05;edta,0.004",,,,,RF635,E.coli pET26,at  and 37_C,,,,,,,,,,,,,,,,
,Km,2cpr5p,9.00E-05,,,M,7.5,25,"hepps,0.05",,,,Florescence,RF634,E. coli strain W3110 trpR tna2 AtrpEA2,25_C,,,,,,,,,,,,,,,,
,Km,2cpr5p,3.40E-07,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,Florescence,RF637,"E. coli W3110 AtrpEA2 (tnal, trpR)","wild-type enzyme;dte,0.002",,,,,,,,,,,,,,,,
,Km,2cpr5p,4.20E-07,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,Florescence,RF636,"E. coli strain W3110 trpR, Atrp EA2","bifunctional enzyme;dte,0.002",,,,,,,,,,,,,,,,
,Km,2cpr5p,1.20E-06,,,M,7.6,25,"trishcl,0.05;edta,0.005",,,,UV spectrophotometry,RF638,E. coli strain E. coli W3310 trpR AtrpEA ,"wild-type enzyme;dte,0.001",,,,,,,,,,,,,,,,
,Km,2cpr5p,5.00E-06,,,M,7.8,37,"trishcl,0.1",,,,UV spectrophotometry,RF639,E. coli K-12 A2 auxotroph,,,,,,,,,,,,,,,,,
,Km,2cpr5p,5.80E-06,,,M,7.5,37,"trishcl,0.05",,,,UV spectrophotometry,RF640,Wild-type E. coli strain W3 110,,,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",5,,,1/s,7.5,37,,,,,,Milos Dataset,,kmaxapp,,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",1.2,,,1/s,7.5,25,"hepps,0.05",,,,Florescence,RF634,E. coli strain W3110 trpR tna2 AtrpEA2,25_C,,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",4.1,,,1/s,7.5,25,"hepps,0.05;edta,0.004",,,,Florescence,RF635,E.coli pET26,at  and 25_C,,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",9.3,,,1/s,7.5,37,"hepps,0.05;edta,0.004",,,,Florescence,RF635,E.coli pET26,at  and 37_C,,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",2.2,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,,RF637,"E. coli W3110 AtrpEA2 (tnal, trpR)","wild-type enzyme;dte,0.002",,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",3.6,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,,RF636,"E. coli strain W3110 trpR, Atrp EA2","bifunctional enzyme; assay information found in Hommel et al. 1995;dte,0.002",,,,,,,,,,,,,,,,
,kcat,"2cpr5p,Null;",7.2,,,1/s,7.6,25,"trishcl,0.05;edta,0.005",,,,,RF638,E. coli strain E. coli W3310 trpR AtrpEA ,"wild-type enzyme;dte,0.001",,,,,,,,,,,,,,,,
,kcat/Km,2cpr5p,13300,,,1/(M*s),7.5,25,"hepps,0.05",,,,,RF634,E. coli strain W3110 trpR tna2 AtrpEA2,25_C,,,,,,,,,,,,,,,,
,kcat/Km,2cpr5p,570000,,,1/(M*s),7.5,37,"hepps,0.05;edta,0.004",,,,,RF635,E.coli pET26,at  and 37_C,,,,,,,,,,,,,,,,
,Kic,2cpr5p,5.40E-07,,,M,7.5,25,"trishcl,0.05;edta,0.004",,"Competitive,pran,0.0000049",,,RF636,"E. coli strain W3110 trpR, Atrp EA2","bifunctional enzyme; assay information found in Hommel et al. 1995;dte,0.002",,,,,,,,,,,,,,,,
PRAIi,ec_number,5.3.1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,pran[c] <-> 2cpr5p[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Uni-uni,,UV spectrophotometry,RF641,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"pran,Null",38.71017608,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,Km,pran,4.70E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF636,,,"256-452];dte,0.002;",,,,,,,,,,,,,,,,
,Km,pran,4.70E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF641,,,"256-452];dte,0.002",,,,,,,,,,,,,,,,
,Km,pran,4.90E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF636,,,"dte,0.002",,,,,,,,,,,,,,,,
,Km,pran,4.90E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF642,,,"dte,0.002",,,,,,,,,,,,,,,,
,Km,pran,4.90E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF641,,,"dte,0.002",,,,,,,,,,,,,,,,
,Km,pran,7.00E-06,,,M,7.5,20,"trisac,0.1",,,,RF644,,,,,,,,,,,,,,,,,,,
,kcat,pran,32,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF636,,,"256-452]dte,0.002;",,,,,,,,,,,,,,,,
,kcat,pran,32,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF641,,,"256-452];dte,0.002",,,,,,,,,,,,,,,,
,kcat,pran,39,,,1/s,7.5,20,"trisac,0.1",,,,RF644,,,,,,,,,,,,,,,,,,,
,kcat,pran,40,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF636,,,"dte,0.002;",,,,,,,,,,,,,,,,
,kcat,pran,40,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF642,,,"bifunctional IGPS:PRAI;dte,0.002;",,,,,,,,,,,,,,,,
,kcat,pran,5,,,1/s,7.5,37,,,,,,Milos Dataset,,kmaxapp,,,,,,,,,,,,,,,,
,kcat,pran,40,,,1/s,7.5,25,"trishcl,0.05;edta,0.004","k,0.008;mg2,0.004",,,RF641,,,"bifunctional IGPS:PRAI;dte,0.002;",,,,,,,,,,,,,,,,
,Ki,Reduced 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,6.50E-06,,,M,7.5,25,,,,,RF636,,,,,,,,,,,,,,,,,,,
,Ki,Reduced 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,6.50E-06,,,M,7.5,25,,,,,RF641,,,,,,,,,,,,,,,,,,,
,Ki,Reduced 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,6.80E-06,,,M,,25,,,,,RF636,,,256-452],,,,,,,,,,,,,,,,
,Kic,2cpr5p,6.80E-06,,,M,7.5,25,"trishcl,0.05;edta,0.004;",,"Competitive,pran,0.0000049",,RF636,,"E. coli strain W3110 trpR, Atrp EA2","Data from PRAI[ML256-452]; assay information found in Hommel et al. 1995; Product inhibition of pran by 2cpr5p; dte,0.002",,,,,,,,,,,,,,,,
,Ki,Reduced 1-(2-carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,6.80E-06,,,M,7.5,25,,,,,RF641,,,256-452],,,,,,,,,,,,,,,,
TRPS1,ec_number,4.2.1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,3ig3p[c] + ser__L_c <-> g3p[c] + trp__L_c ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,bi-bi,,,,,There is also an indole tunnel between the two subunits,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,,RF646,,"Overall complex is a heterotetramer, but the alpha unit is the only part responsible for this reaction",,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,RF646,,((P0A877)*2(P0A879)*2),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"3ig3p,Null;",135031.8001,,,,7.5,,,,,0.2,Adjustment_Dan,,,,,,,,,,,,,,,,,,,
,kcat,3ig3p,6.64,,,1/s,7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,Wildtype combined alpha and beta multimer, ,,,,,,,,,,,,,,,
,Km,ser__L,0.0001,,,M,7.5,37,,,,,,Assumed,,,,,,,,,,,,,,,,,,
,Km,3ig3p,0.000041,,,M,7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,Wildtype combined alpha and beta multimer,,,,,,,,,,,,,,,,
TRPS3,ec_number,4.2.1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,3ig3p[c] <-> g3p[c] + indole[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,Uni-bi,,,,,There is also an indole tunnel between the two subunits,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,,RF646,,"Overall complex is a heterotetramer, but the alpha unit is the only part responsible for this reaction",,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,RF646,,((P0A877)*2(P0A879)*2),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"3ig3p,Null;",0.00043,,,,7.5,,,,,0.2,eQuilibrator,,,,,,,,,,,,,,,,,,,
,kcat,3ig3p,0.48,"0.456,0.504",,1/s,7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,Wildtype combined alpha and beta multimer, ,,,,,,,,,,,,,,,
,kcat/Km,3ig3p,1040,"988, 1092",,1/(s*M),7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,Wildtype combined alpha and beta multimer,,,,,,,,,,,,,,,,
,Km,3ig3p,0.00046,"0.000437,0.000483",,M,7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,Wildtype combined alpha and beta multimer,,,,,,,,,,,,,,,,
,kcat,3ig3p,0.005,"0.00475,0.00525",,1/s,7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,wildtype alpha subunit only,,,,,,,,,,,,,,,,
,Km,3ig3p,0.00025,"0.0002375,0.0002625",,M,7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,wildtype alpha subunit only,,,,,,,,,,,,,,,,
,kcat/Km,3ig3p,20,"19,21",,1/(s*M),7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,wildtype alpha subunit only,,,,,,,,,,,,,,,,
TRPS2,ec_number,4.2.1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,indole[c] + ser__L[c] <-> trp__L[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,bi-uni,,,RF646,,There is also an indole tunnel between the two subunits,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,2,,,RF646,,"Overall complex is a heterotetramer, but the beta unit is the only part responsible for this reaction",,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,2,,,RF646,,((P0A877)*2(P0A879)*2),,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"indole,Null;ser__L,Null",510000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,kcat,"indole,Null;ser__L,Null",9.54,"9.063,10.017",,1/s,7.8,37,"trishcl,0.005","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype combined alpha and beta multimer; p5p,0.0003",,,,,,,,,,,,,,,,
,kcat/Km,indole,318000,"302100, 333900",,M^(-1)*s^(-1),7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype combined alpha and beta multimer; p5p,0.0003",,,,,,,,,,,,,,,,
,Km,indole,3.00E-05,"0.0000285,0.0000315",,M,7.8,37,"trishcl,0.005;","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype combined alpha and beta multimer; p5p,0.0003",,,,,,,,,,,,,,,,
,kcat,"indole,Null;ser__L,Null;",0.23,"0.2185,0.2415",,1/s,7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype beta subunit only;p5p,0.0003;dte,0.0002",,,,,,,,,,,,,,,,
,kcat/Km,indole,6600,"6270, 6930",,M^(-1)*s^(-1),7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype beta subunit only;p5p,0.0003;dte,0.0002",,,,,,,,,,,,,,,,
,Km,ser__L,0.0001,,,M,7.5,37,,,,,,Assumed,,,,,,,,,,,,,,,,,,
,Km,indole,3.40E-05,"0.0000323,0.0000357",,M,7.8,37,"trishcl,0.005;edta,0.004","na1,0.18;cl,0.18",,,Flourescence spectroscopy,RF646,E. coli RB797,"Wildtype beta subunit only;p5p,0.0003;dte,0.0002",,,,,,,,,,,,,,End,,End
RPE,ec_number,5.1.3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,organism,E. coli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reaction,ru5p__D[c] <-> xu5p__D[c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,type,order,experiment,reference (PMID),strain,notes,,,,,,,,,,,,,,,,,,,,,,,,,
,mechanism,uni-uni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,structure,6,,,RF648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,active_sites,6,,,RF648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,allosteric_sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,parameter type,metabolite,value,uncertainty,"cosubstrate,concentration",unit,pH,temperature,"buffer,concentration","salts,concentration",other info,ionic strength,experiment,reference,strain,notes,,,,,,,,,,,,,,,,
,Keq,"ru5p__D,Null",1.979534309,,,,7.5,,,,,0.2,,Adjustment_Dan,,,,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",67000,"59300, 73300",,1/s,8.5,23,"glygly,0.05;dtpa,0.005","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Fe2+ Cofactor,,,,,,,,,,,,,,,,
,Km ,ru5p__D,0.0016,"0.0014,0.0018",,M,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Fe2+ Cofactor,,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,42000000,,,1/(M*s),8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Fe2+ Cofactor,,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",30400,"28700, 32100",,1/s,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Mn2+ Cofactor,,,,,,,,,,,,,,,,
,Km,ru5p__D,0.0018,"0.0017,0.0019",,M,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Mn2+ Cofactor,,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,17000000,,,1/(M*s),8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Mn2+ Cofactor,,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",14700,"13800, 15600",,1/s,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Co2+ Cofactor,,,,,,,,,,,,,,,,
,Km,ru5p__D,0.0024,"0.002,0.0028",,M,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Co2+ Cofactor,,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,6000000,,,1/(M*s),8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Co2+ Cofactor,,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",1300,"1200, 1400",,1/s,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Zn2+ Cofactor,,,,,,,,,,,,,,,,
,Km,ru5p__D,0.0048,"0.0043,0.0053",,M,8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Zn2+ Cofactor,,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,200000,,,1/(M*s),8.5,23,"glygly,0.05","mg2,0.0069;cl,0.0138",,,,RF647,K-12 substr. MG1655,Zn2+ Cofactor,,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",500,"480, 520",,s^(-1),7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed, Zn2 cofactor",,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,1500,,,M^(-1)*s^(-1),7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed, Zn2 cofactor",,,,,,,,,,,,,,,,
,Km,ru5p__D,0.0032,"0.0029,0.0035",,M,7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed, Zn2 cofactor",,,,,,,,,,,,,,,,
,kcat,"ru5p__D,Null",1600,"1530, 1670",,1/s,7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed,Mn2+ cofactor",,,,,,,,,,,,,,,,
,Km,ru5p__D,0.0022,"0.0019,0.0025",,M,7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed,Mn2+ cofactor",,,,,,,,,,,,,,,,
,kcat/Km,ru5p__D,7100,,,M^(-1)*s^(-1),7.5,25,"hepes,0.05","mg2,0.01;cl,0.02;na1,0.05",,,,RF648,K12wildtype,"experimental conditions are taken from: PubMed ID 16489742; experimental conditions are not clear on temperature, assay temperature can either be 25 or 37 degrees. 25 degrees assumed,Mn2+ cofactor",,,,,,,,,,,,,,,,
